date,product_id,product_name,region,units_sold,price,revenue,marketing_spend,discount,inventory
2026-03-09,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,153.72,0.0,86
2026-03-09,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,120.99,0.0,73
2026-03-09,P004,ShieldCase Armor,South,23,599.0,13777.0,163.65,0.0,112
2026-03-09,P001,AirWave Earbuds Pro,East,15,2499.0,37485.0,119.65,0.0,153
2026-03-09,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,95.92,0.0,258
2026-03-09,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,199.19,0.0,97
2026-03-09,P004,ShieldCase Armor,East,21,599.0,12579.0,158.95,0.0,130
2026-03-09,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,114.21,0.0,331
2026-03-09,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,167.99,0.0,359
2026-03-09,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,171.15,0.0,181
2026-03-09,P004,ShieldCase Armor,West,23,599.0,13777.0,125.28,0.0,257
2026-03-10,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,143.92,0.0,106
2026-03-10,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,150.67,0.0,112
2026-03-10,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,154.48,0.0,120
2026-03-10,P004,ShieldCase Armor,North,26,599.0,15574.0,174.78,0.0,242
2026-03-10,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,148.22,0.0,398
2026-03-10,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,204.14,0.0,338
2026-03-10,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,139.64,0.0,173
2026-03-10,P004,ShieldCase Armor,South,29,599.0,17371.0,134.9,0.0,159
2026-03-10,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,138.88,0.0,70
2026-03-10,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,146.01,0.0,184
2026-03-10,P003,EchoBeam Speaker Mini,East,10,1799.0,17990.0,151.71,0.0,255
2026-03-10,P004,ShieldCase Armor,East,27,599.0,16173.0,189.27,0.0,356
2026-03-10,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,174.49,0.0,55
2026-03-10,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,132.83,0.0,72
2026-03-10,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,144.43,0.0,171
2026-03-10,P004,ShieldCase Armor,West,25,599.0,14975.0,194.89,0.0,78
2026-03-11,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,181.44,0.0,56
2026-03-11,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,156.5,0.0,112
2026-03-11,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,157.52,0.0,56
2026-03-11,P004,ShieldCase Armor,North,27,599.0,16173.0,201.95,0.0,258
2026-03-11,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,94.94,0.0,145
2026-03-11,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,146.07,0.0,186
2026-03-11,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,136.31,0.0,261
2026-03-11,P004,ShieldCase Armor,South,25,599.0,14975.0,194.09,0.0,114
2026-03-11,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,112.93,0.0,246
2026-03-11,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,116.12,0.0,124
2026-03-11,P003,EchoBeam Speaker Mini,East,12,1799.0,21588.0,169.07,0.0,227
2026-03-11,P004,ShieldCase Armor,East,24,599.0,14376.0,158.81,0.0,215
2026-03-11,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,168.07,0.0,317
2026-03-11,P002,PulseFit Smart Watch,West,8,4999.0,39992.0,142.79,0.0,242
2026-03-11,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,137.69,0.0,392
2026-03-11,P004,ShieldCase Armor,West,27,599.0,16173.0,152.43,0.0,357
2026-03-12,P001,AirWave Earbuds Pro,North,20,2499.0,49980.0,183.81,0.0,330
2026-03-12,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,64.49,0.0,272
2026-03-12,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,109.4,0.0,339
2026-03-12,P004,ShieldCase Armor,North,25,599.0,14975.0,170.88,0.0,321
2026-03-12,P001,AirWave Earbuds Pro,South,20,2499.0,49980.0,149.21,0.0,126
2026-03-12,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,110.69,0.0,135
2026-03-12,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,138.82,0.0,384
2026-03-12,P004,ShieldCase Armor,South,23,599.0,13777.0,141.06,0.0,161
2026-03-12,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,136.56,0.0,293
2026-03-12,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,185.0,0.0,170
2026-03-12,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,186.08,0.0,354
2026-03-12,P004,ShieldCase Armor,East,22,599.0,13178.0,113.59,0.0,205
2026-03-12,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,186.07,0.0,311
2026-03-12,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,143.52,0.0,191
2026-03-12,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,135.67,0.0,118
2026-03-12,P004,ShieldCase Armor,West,22,599.0,13178.0,132.85,0.0,353
2026-03-13,P001,AirWave Earbuds Pro,North,20,2499.0,49980.0,152.73,0.0,75
2026-03-13,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,132.44,0.0,170
2026-03-13,P003,EchoBeam Speaker Mini,North,16,1799.0,28784.0,192.11,0.0,338
2026-03-13,P004,ShieldCase Armor,North,22,599.0,13178.0,218.69,0.0,182
2026-03-13,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,140.28,0.0,235
2026-03-13,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,189.33,0.0,386
2026-03-13,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,159.55,0.0,257
2026-03-13,P004,ShieldCase Armor,South,26,599.0,15574.0,149.31,0.0,203
2026-03-13,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,145.61,0.0,355
2026-03-13,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,173.71,0.0,325
2026-03-13,P003,EchoBeam Speaker Mini,East,16,1799.0,28784.0,133.3,0.0,203
2026-03-13,P004,ShieldCase Armor,East,26,599.0,15574.0,150.24,0.0,105
2026-03-13,P001,AirWave Earbuds Pro,West,16,2499.0,39984.0,110.95,0.0,287
2026-03-13,P002,PulseFit Smart Watch,West,8,4999.0,39992.0,192.24,0.0,216
2026-03-13,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,149.1,0.0,273
2026-03-13,P004,ShieldCase Armor,West,21,599.0,12579.0,149.93,0.0,266
2026-03-14,P001,AirWave Earbuds Pro,North,21,2499.0,52479.0,129.04,0.0,276
2026-03-14,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,151.66,0.0,179
2026-03-14,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,139.62,0.0,319
2026-03-14,P004,ShieldCase Armor,North,28,599.0,16772.0,151.37,0.0,237
2026-03-14,P001,AirWave Earbuds Pro,South,20,2499.0,49980.0,129.44,0.0,95
2026-03-14,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,163.04,0.0,154
2026-03-14,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,134.84,0.0,152
2026-03-14,P004,ShieldCase Armor,South,24,599.0,14376.0,178.79,0.0,268
2026-03-14,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,105.1,0.0,224
2026-03-14,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,168.54,0.0,258
2026-03-14,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,159.0,0.0,90
2026-03-14,P004,ShieldCase Armor,East,25,599.0,14975.0,163.15,0.0,185
2026-03-14,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,68.71,0.0,64
2026-03-14,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,199.21,0.0,199
2026-03-14,P003,EchoBeam Speaker Mini,West,16,1799.0,28784.0,109.11,0.0,326
2026-03-14,P004,ShieldCase Armor,West,22,599.0,13178.0,195.6,0.0,274
2026-03-15,P001,AirWave Earbuds Pro,North,19,2499.0,47481.0,160.52,0.0,281
2026-03-15,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,186.34,0.0,53
2026-03-15,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,163.7,0.0,279
2026-03-15,P004,ShieldCase Armor,North,27,599.0,16173.0,174.48,0.0,61
2026-03-15,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,139.46,0.0,125
2026-03-15,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,127.52,0.0,390
2026-03-15,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,160.53,0.0,355
2026-03-15,P004,ShieldCase Armor,South,24,599.0,14376.0,206.51,0.0,335
2026-03-15,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,165.94,0.0,339
2026-03-15,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,147.35,0.0,302
2026-03-15,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,144.83,0.0,270
2026-03-15,P004,ShieldCase Armor,East,26,599.0,15574.0,162.6,0.0,77
2026-03-15,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,146.99,0.0,160
2026-03-15,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,156.13,0.0,211
2026-03-15,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,96.53,0.0,153
2026-03-15,P004,ShieldCase Armor,West,22,599.0,13178.0,146.47,0.0,65
2026-03-16,P001,AirWave Earbuds Pro,North,16,2499.0,39984.0,192.94,0.0,55
2026-03-16,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,154.0,0.0,157
2026-03-16,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,104.86,0.0,281
2026-03-16,P004,ShieldCase Armor,North,21,599.0,12579.0,118.91,0.0,187
2026-03-16,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,174.07,0.0,146
2026-03-16,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,145.4,0.0,342
2026-03-16,P003,EchoBeam Speaker Mini,South,11,1799.0,19789.0,161.73,0.0,203
2026-03-16,P004,ShieldCase Armor,South,27,599.0,16173.0,163.89,0.0,342
2026-03-16,P001,AirWave Earbuds Pro,East,16,2499.0,39984.0,134.24,0.0,160
2026-03-16,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,115.56,0.0,118
2026-03-16,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,137.07,0.0,99
2026-03-16,P004,ShieldCase Armor,East,28,599.0,16772.0,163.83,0.0,171
2026-03-16,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,115.63,0.0,118
2026-03-16,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,191.92,0.0,309
2026-03-16,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,134.37,0.0,376
2026-03-16,P004,ShieldCase Armor,West,28,599.0,16772.0,193.88,0.0,167
2026-03-17,P001,AirWave Earbuds Pro,North,15,2499.0,37485.0,166.49,0.0,359
2026-03-17,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,157.85,0.0,58
2026-03-17,P003,EchoBeam Speaker Mini,North,12,1799.0,21588.0,136.01,0.0,308
2026-03-17,P004,ShieldCase Armor,North,24,599.0,14376.0,147.86,0.0,198
2026-03-17,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,197.2,0.0,338
2026-03-17,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,145.2,0.0,259
2026-03-17,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,202.75,0.0,182
2026-03-17,P004,ShieldCase Armor,South,25,599.0,14975.0,171.6,0.0,159
2026-03-17,P001,AirWave Earbuds Pro,East,16,2499.0,39984.0,171.34,0.0,379
2026-03-17,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,176.7,0.0,305
2026-03-17,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,146.69,0.0,288
2026-03-17,P004,ShieldCase Armor,East,29,599.0,17371.0,104.2,0.0,394
2026-03-17,P001,AirWave Earbuds Pro,West,16,2499.0,39984.0,166.95,0.0,191
2026-03-17,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,179.98,0.0,345
2026-03-17,P003,EchoBeam Speaker Mini,West,12,1799.0,21588.0,135.01,0.0,260
2026-03-17,P004,ShieldCase Armor,West,27,599.0,16173.0,103.58,0.0,263
2026-03-18,P001,AirWave Earbuds Pro,North,16,2499.0,39984.0,165.42,0.0,215
2026-03-18,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,167.11,0.0,385
2026-03-18,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,143.54,0.0,62
2026-03-18,P004,ShieldCase Armor,North,26,599.0,15574.0,168.39,0.0,82
2026-03-18,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,159.36,0.0,193
2026-03-18,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,149.96,0.0,293
2026-03-18,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,141.16,0.0,261
2026-03-18,P004,ShieldCase Armor,South,27,599.0,16173.0,107.46,0.0,202
2026-03-18,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,140.14,0.0,395
2026-03-18,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,100.77,0.0,301
2026-03-18,P003,EchoBeam Speaker Mini,East,16,1799.0,28784.0,190.48,0.0,94
2026-03-18,P004,ShieldCase Armor,East,20,599.0,11980.0,147.83,0.0,170
2026-03-18,P001,AirWave Earbuds Pro,West,20,2499.0,49980.0,197.74,0.0,67
2026-03-18,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,83.16,0.0,370
2026-03-18,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,137.48,0.0,66
2026-03-18,P004,ShieldCase Armor,West,28,599.0,16772.0,178.63,0.0,163
2026-03-19,P001,AirWave Earbuds Pro,North,16,2499.0,39984.0,175.88,0.0,124
2026-03-19,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,87.99,0.0,189
2026-03-19,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,144.6,0.0,181
2026-03-19,P004,ShieldCase Armor,North,25,599.0,14975.0,160.92,0.0,286
2026-03-19,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,103.44,0.0,89
2026-03-19,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,139.94,0.0,220
2026-03-19,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,160.78,0.0,268
2026-03-19,P004,ShieldCase Armor,South,26,599.0,15574.0,110.08,0.0,84
2026-03-19,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,114.94,0.0,218
2026-03-19,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,151.78,0.0,311
2026-03-19,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,89.66,0.0,90
2026-03-19,P004,ShieldCase Armor,East,26,599.0,15574.0,155.82,0.0,152
2026-03-19,P001,AirWave Earbuds Pro,West,15,2499.0,37485.0,156.21,0.0,188
2026-03-19,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,130.34,0.0,247
2026-03-19,P003,EchoBeam Speaker Mini,West,11,1799.0,19789.0,120.1,0.0,240
2026-03-19,P004,ShieldCase Armor,West,26,599.0,15574.0,68.5,0.0,386
2026-03-20,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,192.77,0.0,388
2026-03-20,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,100.75,0.0,269
2026-03-20,P003,EchoBeam Speaker Mini,North,12,1799.0,21588.0,193.12,0.0,321
2026-03-20,P004,ShieldCase Armor,North,25,599.0,14975.0,116.46,0.0,183
2026-03-20,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,115.62,0.0,362
2026-03-20,P002,PulseFit Smart Watch,South,12,5598.88,67186.56,164.52,0.0,393
2026-03-20,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,73.99,0.0,358
2026-03-20,P004,ShieldCase Armor,South,28,599.0,16772.0,119.12,0.0,164
2026-03-20,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,169.66,0.0,366
2026-03-20,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,137.86,0.0,399
2026-03-20,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,131.17,0.0,274
2026-03-20,P004,ShieldCase Armor,East,26,599.0,15574.0,155.56,0.0,327
2026-03-20,P001,AirWave Earbuds Pro,West,21,2499.0,52479.0,163.17,0.0,170
2026-03-20,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,165.75,0.0,176
2026-03-20,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,161.86,0.0,364
2026-03-20,P004,ShieldCase Armor,West,25,599.0,14975.0,222.22,0.0,222
2026-03-21,P001,AirWave Earbuds Pro,North,20,2499.0,49980.0,185.32,0.0,382
2026-03-21,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,106.89,0.0,177
2026-03-21,P003,EchoBeam Speaker Mini,North,16,1799.0,28784.0,120.26,0.0,253
2026-03-21,P004,ShieldCase Armor,North,26,599.0,15574.0,187.0,0.0,296
2026-03-21,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,134.62,0.0,121
2026-03-21,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,175.62,0.0,365
2026-03-21,P003,EchoBeam Speaker Mini,South,18,1799.0,32382.0,162.58,0.0,305
2026-03-21,P004,ShieldCase Armor,South,22,599.0,13178.0,140.24,0.0,296
2026-03-21,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,164.03,0.0,306
2026-03-21,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,209.55,0.0,348
2026-03-21,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,146.42,0.0,374
2026-03-21,P004,ShieldCase Armor,East,27,599.0,16173.0,188.33,0.0,372
2026-03-21,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,181.53,0.0,112
2026-03-21,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,177.14,0.0,66
2026-03-21,P003,EchoBeam Speaker Mini,West,16,1799.0,28784.0,99.95,0.0,206
2026-03-21,P004,ShieldCase Armor,West,27,599.0,16173.0,70.46,0.0,216
2026-03-22,P001,AirWave Earbuds Pro,North,19,2499.0,47481.0,181.79,0.0,74
2026-03-22,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,117.78,0.0,246
2026-03-22,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,135.22,0.0,330
2026-03-22,P004,ShieldCase Armor,North,24,599.0,14376.0,141.87,0.0,296
2026-03-22,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,206.22,0.0,304
2026-03-22,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,132.69,0.0,376
2026-03-22,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,98.87,0.0,87
2026-03-22,P004,ShieldCase Armor,South,23,599.0,13777.0,155.51,0.0,135
2026-03-22,P001,AirWave Earbuds Pro,East,20,2499.0,49980.0,96.4,0.0,246
2026-03-22,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,142.07,0.0,374
2026-03-22,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,136.59,0.0,86
2026-03-22,P004,ShieldCase Armor,East,28,599.0,16772.0,163.74,0.0,138
2026-03-22,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,154.77,0.0,332
2026-03-22,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,165.46,0.0,167
2026-03-22,P003,EchoBeam Speaker Mini,West,12,1799.0,21588.0,155.25,0.0,202
2026-03-22,P004,ShieldCase Armor,West,26,599.0,15574.0,174.94,0.0,97
2026-03-23,P001,AirWave Earbuds Pro,North,19,2499.0,47481.0,140.9,0.0,385
2026-03-23,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,110.38,0.0,70
2026-03-23,P003,EchoBeam Speaker Mini,North,10,1799.0,17990.0,147.9,0.0,58
2026-03-23,P004,ShieldCase Armor,North,26,599.0,15574.0,90.86,0.0,264
2026-03-23,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,164.11,0.0,50
2026-03-23,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,133.29,0.0,252
2026-03-23,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,167.85,0.0,173
2026-03-23,P004,ShieldCase Armor,South,25,599.0,14975.0,125.58,0.0,120
2026-03-23,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,169.11,0.0,392
2026-03-23,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,138.42,0.0,294
2026-03-23,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,119.72,0.0,288
2026-03-23,P004,ShieldCase Armor,East,26,599.0,15574.0,178.92,0.0,304
2026-03-23,P001,AirWave Earbuds Pro,West,15,2499.0,37485.0,161.07,0.0,249
2026-03-23,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,137.5,0.0,262
2026-03-23,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,152.43,0.0,247
2026-03-23,P004,ShieldCase Armor,West,25,599.0,14975.0,144.6,0.0,229
2026-03-24,P001,AirWave Earbuds Pro,North,16,2499.0,39984.0,162.68,0.0,377
2026-03-24,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,153.33,0.0,317
2026-03-24,P003,EchoBeam Speaker Mini,North,16,1799.0,28784.0,131.27,0.0,100
2026-03-24,P004,ShieldCase Armor,North,24,599.0,14376.0,183.27,0.0,389
2026-03-24,P001,AirWave Earbuds Pro,South,20,2499.0,49980.0,141.21,0.0,101
2026-03-24,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,123.68,0.0,167
2026-03-24,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,183.98,0.0,214
2026-03-24,P004,ShieldCase Armor,South,23,599.0,13777.0,145.82,0.0,374
2026-03-24,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,134.77,0.0,135
2026-03-24,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,148.15,0.0,133
2026-03-24,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,139.04,0.0,93
2026-03-24,P004,ShieldCase Armor,East,22,599.0,13178.0,136.39,0.0,123
2026-03-24,P001,AirWave Earbuds Pro,West,20,2499.0,49980.0,197.11,0.0,53
2026-03-24,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,167.02,0.0,324
2026-03-24,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,141.94,0.0,278
2026-03-24,P004,ShieldCase Armor,West,24,599.0,14376.0,91.04,0.0,212
2026-03-25,P001,AirWave Earbuds Pro,North,16,2499.0,39984.0,150.3,0.0,185
2026-03-25,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,108.24,0.0,295
2026-03-25,P003,EchoBeam Speaker Mini,North,16,1799.0,28784.0,214.95,0.0,263
2026-03-25,P004,ShieldCase Armor,North,23,599.0,13777.0,118.25,0.0,386
2026-03-25,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,121.19,0.0,273
2026-03-25,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,136.0,0.0,234
2026-03-25,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,121.72,0.0,191
2026-03-25,P004,ShieldCase Armor,South,18,599.0,10782.0,136.72,0.0,121
2026-03-25,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,130.17,0.0,136
2026-03-25,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,107.64,0.0,291
2026-03-25,P003,EchoBeam Speaker Mini,East,16,1799.0,28784.0,107.3,0.0,276
2026-03-25,P004,ShieldCase Armor,East,25,599.0,14975.0,134.89,0.0,209
2026-03-25,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,148.99,0.0,145
2026-03-25,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,142.98,0.0,231
2026-03-25,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,113.55,0.0,188
2026-03-25,P004,ShieldCase Armor,West,23,599.0,13777.0,137.4,0.0,154
2026-03-26,P001,AirWave Earbuds Pro,North,19,2499.0,47481.0,153.62,0.0,139
2026-03-26,P002,PulseFit Smart Watch,North,8,4999.0,39992.0,164.08,0.0,136
2026-03-26,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,174.47,0.0,212
2026-03-26,P004,ShieldCase Armor,North,25,599.0,14975.0,155.18,0.0,283
2026-03-26,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,168.41,0.0,320
2026-03-26,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,149.3,0.0,255
2026-03-26,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,143.02,0.0,115
2026-03-26,P004,ShieldCase Armor,South,28,599.0,16772.0,247.0,0.0,105
2026-03-26,P001,AirWave Earbuds Pro,East,20,2499.0,49980.0,133.04,0.0,374
2026-03-26,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,122.25,0.0,244
2026-03-26,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,148.1,0.0,326
2026-03-26,P004,ShieldCase Armor,East,22,599.0,13178.0,128.37,0.0,78
2026-03-26,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,151.25,0.0,273
2026-03-26,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,220.56,0.0,162
2026-03-26,P003,EchoBeam Speaker Mini,West,12,1799.0,21588.0,89.13,0.0,92
2026-03-26,P004,ShieldCase Armor,West,23,599.0,13777.0,148.84,0.0,273
2026-03-27,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,144.13,0.0,96
2026-03-27,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,140.48,0.0,384
2026-03-27,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,144.59,0.0,197
2026-03-27,P004,ShieldCase Armor,North,22,599.0,13178.0,144.84,0.0,256
2026-03-27,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,109.5,0.0,318
2026-03-27,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,192.37,0.0,391
2026-03-27,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,148.68,0.0,126
2026-03-27,P004,ShieldCase Armor,South,27,599.0,16173.0,149.91,0.0,122
2026-03-27,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,155.99,0.0,211
2026-03-27,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,116.39,0.0,303
2026-03-27,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,149.9,0.0,56
2026-03-27,P004,ShieldCase Armor,East,23,599.0,13777.0,167.24,0.0,332
2026-03-27,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,121.71,0.0,160
2026-03-27,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,131.13,0.0,156
2026-03-27,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,146.11,0.0,336
2026-03-27,P004,ShieldCase Armor,West,24,599.0,14376.0,110.85,0.0,228
2026-03-28,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,125.92,0.0,236
2026-03-28,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,172.02,0.0,335
2026-03-28,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,134.07,0.0,155
2026-03-28,P004,ShieldCase Armor,North,26,599.0,15574.0,78.1,0.0,222
